source,target,data_mb,data_bytes,files
mdifffitid0005332,mconcatfitid0006379,0.000050000,50,3-fit.000018.000053.txt
mdifffitid0005333,mconcatfitid0006379,0.000050000,50,3-fit.000018.000054.txt
mdifffitid0005330,mconcatfitid0006379,0.000050000,50,3-fit.000018.000051.txt
mdifffitid0005331,mconcatfitid0006379,0.000050000,50,3-fit.000018.000052.txt
mdifffitid0005336,mconcatfitid0006379,0.000050000,50,3-fit.000018.000057.txt
mdifffitid0005337,mconcatfitid0006379,0.000050000,50,3-fit.000018.000058.txt
mdifffitid0005334,mconcatfitid0006379,0.000050000,50,3-fit.000018.000055.txt
mdifffitid0005335,mconcatfitid0006379,0.000050000,50,3-fit.000018.000056.txt
mdifffitid0005338,mconcatfitid0006379,0.000050000,50,3-fit.000018.000059.txt
mdifffitid0005339,mconcatfitid0006379,0.000050000,50,3-fit.000018.000060.txt
mdifffitid0005343,mconcatfitid0006379,0.000050000,50,3-fit.000018.000064.txt
mdifffitid0005344,mconcatfitid0006379,0.000297000,297,3-fit.000019.000020.txt
mdifffitid0005341,mconcatfitid0006379,0.000050000,50,3-fit.000018.000062.txt
mdifffitid0005342,mconcatfitid0006379,0.000050000,50,3-fit.000018.000063.txt
mdifffitid0005347,mconcatfitid0006379,0.000050000,50,3-fit.000019.000023.txt
mdifffitid0005348,mconcatfitid0006379,0.000050000,50,3-fit.000019.000024.txt
mdifffitid0005345,mconcatfitid0006379,0.000050000,50,3-fit.000019.000021.txt
mdifffitid0005346,mconcatfitid0006379,0.000050000,50,3-fit.000019.000022.txt
mdifffitid0005349,mconcatfitid0006379,0.000050000,50,3-fit.000019.000025.txt
mdifffitid0005340,mconcatfitid0006379,0.000050000,50,3-fit.000018.000061.txt
mdifffitid0005354,mconcatfitid0006379,0.000050000,50,3-fit.000019.000030.txt
mdifffitid0005355,mconcatfitid0006379,0.000050000,50,3-fit.000019.000031.txt
mdifffitid0005352,mconcatfitid0006379,0.000287000,287,3-fit.000019.000028.txt
mdifffitid0005353,mconcatfitid0006379,0.000050000,50,3-fit.000019.000029.txt
mdifffitid0005358,mconcatfitid0006379,0.000050000,50,3-fit.000019.000034.txt
mdifffitid0005359,mconcatfitid0006379,0.000050000,50,3-fit.000019.000035.txt
mdifffitid0005356,mconcatfitid0006379,0.000050000,50,3-fit.000019.000032.txt
mdifffitid0005357,mconcatfitid0006379,0.000050000,50,3-fit.000019.000033.txt
mdifffitid0005350,mconcatfitid0006379,0.000295000,295,3-fit.000019.000026.txt
mdifffitid0005351,mconcatfitid0006379,0.000298000,298,3-fit.000019.000027.txt
mdifffitid0005365,mconcatfitid0006379,0.000050000,50,3-fit.000019.000041.txt
mdifffitid0005366,mconcatfitid0006379,0.000050000,50,3-fit.000019.000042.txt
mdifffitid0005363,mconcatfitid0006379,0.000050000,50,3-fit.000019.000039.txt
mdifffitid0005364,mconcatfitid0006379,0.000050000,50,3-fit.000019.000040.txt
mdifffitid0005369,mconcatfitid0006379,0.000050000,50,3-fit.000019.000045.txt
mdifffitid0005367,mconcatfitid0006379,0.000050000,50,3-fit.000019.000043.txt
mdifffitid0005368,mconcatfitid0006379,0.000050000,50,3-fit.000019.000044.txt
mdifffitid0005361,mconcatfitid0006379,0.000050000,50,3-fit.000019.000037.txt
mdifffitid0005362,mconcatfitid0006379,0.000050000,50,3-fit.000019.000038.txt
mdifffitid0005360,mconcatfitid0006379,0.000050000,50,3-fit.000019.000036.txt
mdifffitid0005300,mconcatfitid0006379,0.000050000,50,3-fit.000018.000021.txt
mdifffitid0005303,mconcatfitid0006379,0.000050000,50,3-fit.000018.000024.txt
mdifffitid0005304,mconcatfitid0006379,0.000264000,264,3-fit.000018.000025.txt
mdifffitid0005301,mconcatfitid0006379,0.000050000,50,3-fit.000018.000022.txt
mdifffitid0005302,mconcatfitid0006379,0.000050000,50,3-fit.000018.000023.txt
mdifffitid0005307,mconcatfitid0006379,0.000050000,50,3-fit.000018.000028.txt
mdifffitid0005308,mconcatfitid0006379,0.000050000,50,3-fit.000018.000029.txt
mdifffitid0005305,mconcatfitid0006379,0.000296000,296,3-fit.000018.000026.txt
mdifffitid0005306,mconcatfitid0006379,0.000290000,290,3-fit.000018.000027.txt
mdifffitid0005309,mconcatfitid0006379,0.000050000,50,3-fit.000018.000030.txt
mdifffitid0005310,mconcatfitid0006379,0.000050000,50,3-fit.000018.000031.txt
mdifffitid0005311,mconcatfitid0006379,0.000050000,50,3-fit.000018.000032.txt
mdifffitid0005314,mconcatfitid0006379,0.000050000,50,3-fit.000018.000035.txt
mdifffitid0005315,mconcatfitid0006379,0.000050000,50,3-fit.000018.000036.txt
mdifffitid0005312,mconcatfitid0006379,0.000050000,50,3-fit.000018.000033.txt
mdifffitid0005313,mconcatfitid0006379,0.000050000,50,3-fit.000018.000034.txt
mdifffitid0005318,mconcatfitid0006379,0.000050000,50,3-fit.000018.000039.txt
mdifffitid0005319,mconcatfitid0006379,0.000050000,50,3-fit.000018.000040.txt
mdifffitid0005316,mconcatfitid0006379,0.000050000,50,3-fit.000018.000037.txt
mdifffitid0005317,mconcatfitid0006379,0.000050000,50,3-fit.000018.000038.txt
mdifffitid0005321,mconcatfitid0006379,0.000050000,50,3-fit.000018.000042.txt
mdifffitid0005322,mconcatfitid0006379,0.000050000,50,3-fit.000018.000043.txt
mdifffitid0005320,mconcatfitid0006379,0.000050000,50,3-fit.000018.000041.txt
mdifffitid0005325,mconcatfitid0006379,0.000050000,50,3-fit.000018.000046.txt
mdifffitid0005326,mconcatfitid0006379,0.000050000,50,3-fit.000018.000047.txt
mdifffitid0005323,mconcatfitid0006379,0.000050000,50,3-fit.000018.000044.txt
mdifffitid0005324,mconcatfitid0006379,0.000050000,50,3-fit.000018.000045.txt
mdifffitid0005329,mconcatfitid0006379,0.000050000,50,3-fit.000018.000050.txt
mdifffitid0005327,mconcatfitid0006379,0.000050000,50,3-fit.000018.000048.txt
mdifffitid0005328,mconcatfitid0006379,0.000050000,50,3-fit.000018.000049.txt
mdifffitid0004761,mconcatfitid0006379,0.000050000,50,3-fit.000007.000043.txt
mdifffitid0004760,mconcatfitid0006379,0.000050000,50,3-fit.000007.000042.txt
mdifffitid0004763,mconcatfitid0006379,0.000050000,50,3-fit.000007.000045.txt
mdifffitid0004762,mconcatfitid0006379,0.000050000,50,3-fit.000007.000044.txt
mdifffitid0004765,mconcatfitid0006379,0.000050000,50,3-fit.000007.000047.txt
mdifffitid0004764,mconcatfitid0006379,0.000050000,50,3-fit.000007.000046.txt
mdifffitid0004767,mconcatfitid0006379,0.000050000,50,3-fit.000007.000049.txt
mdifffitid0004766,mconcatfitid0006379,0.000050000,50,3-fit.000007.000048.txt
mdifffitid0004769,mconcatfitid0006379,0.000050000,50,3-fit.000007.000051.txt
mdifffitid0004768,mconcatfitid0006379,0.000050000,50,3-fit.000007.000050.txt
mdifffitid0004770,mconcatfitid0006379,0.000050000,50,3-fit.000007.000052.txt
mdifffitid0004772,mconcatfitid0006379,0.000050000,50,3-fit.000007.000054.txt
mdifffitid0004771,mconcatfitid0006379,0.000050000,50,3-fit.000007.000053.txt
mdifffitid0004774,mconcatfitid0006379,0.000050000,50,3-fit.000007.000056.txt
mdifffitid0004773,mconcatfitid0006379,0.000050000,50,3-fit.000007.000055.txt
mdifffitid0004776,mconcatfitid0006379,0.000050000,50,3-fit.000007.000058.txt
mdifffitid0004775,mconcatfitid0006379,0.000050000,50,3-fit.000007.000057.txt
mdifffitid0004778,mconcatfitid0006379,0.000050000,50,3-fit.000007.000060.txt
mdifffitid0004777,mconcatfitid0006379,0.000050000,50,3-fit.000007.000059.txt
mdifffitid0004779,mconcatfitid0006379,0.000050000,50,3-fit.000007.000061.txt
mdifffitid0004781,mconcatfitid0006379,0.000050000,50,3-fit.000007.000063.txt
mdifffitid0004780,mconcatfitid0006379,0.000050000,50,3-fit.000007.000062.txt
mdifffitid0004783,mconcatfitid0006379,0.000050000,50,3-fit.000008.000009.txt
mdifffitid0004782,mconcatfitid0006379,0.000050000,50,3-fit.000007.000064.txt
mdifffitid0004785,mconcatfitid0006379,0.000050000,50,3-fit.000008.000011.txt
mdifffitid0004784,mconcatfitid0006379,0.000050000,50,3-fit.000008.000010.txt
mdifffitid0004787,mconcatfitid0006379,0.000050000,50,3-fit.000008.000013.txt
mdifffitid0004786,mconcatfitid0006379,0.000050000,50,3-fit.000008.000012.txt
mdifffitid0004789,mconcatfitid0006379,0.000050000,50,3-fit.000008.000015.txt
mdifffitid0004788,mconcatfitid0006379,0.000050000,50,3-fit.000008.000014.txt
mdifffitid0004792,mconcatfitid0006379,0.000050000,50,3-fit.000008.000018.txt
mdifffitid0004791,mconcatfitid0006379,0.000050000,50,3-fit.000008.000017.txt
mdifffitid0004794,mconcatfitid0006379,0.000050000,50,3-fit.000008.000020.txt
mdifffitid0004793,mconcatfitid0006379,0.000050000,50,3-fit.000008.000019.txt
mdifffitid0004796,mconcatfitid0006379,0.000050000,50,3-fit.000008.000022.txt
mdifffitid0004795,mconcatfitid0006379,0.000050000,50,3-fit.000008.000021.txt
mdifffitid0004798,mconcatfitid0006379,0.000050000,50,3-fit.000008.000024.txt
mdifffitid0004797,mconcatfitid0006379,0.000050000,50,3-fit.000008.000023.txt
mdifffitid0004799,mconcatfitid0006379,0.000050000,50,3-fit.000008.000025.txt
mdifffitid0004790,mconcatfitid0006379,0.000050000,50,3-fit.000008.000016.txt
mdifffitid0004721,mconcatfitid0006379,0.000050000,50,3-fit.000006.000060.txt
mdifffitid0004720,mconcatfitid0006379,0.000050000,50,3-fit.000006.000059.txt
mdifffitid0004723,mconcatfitid0006379,0.000050000,50,3-fit.000006.000062.txt
mdifffitid0004722,mconcatfitid0006379,0.000050000,50,3-fit.000006.000061.txt
mdifffitid0004725,mconcatfitid0006379,0.000050000,50,3-fit.000006.000064.txt
mdifffitid0004724,mconcatfitid0006379,0.000050000,50,3-fit.000006.000063.txt
mdifffitid0004727,mconcatfitid0006379,0.000050000,50,3-fit.000007.000009.txt
mdifffitid0004726,mconcatfitid0006379,0.000050000,50,3-fit.000007.000008.txt
mdifffitid0004729,mconcatfitid0006379,0.000050000,50,3-fit.000007.000011.txt
mdifffitid0004728,mconcatfitid0006379,0.000050000,50,3-fit.000007.000010.txt
mdifffitid0004719,mconcatfitid0006379,0.000050000,50,3-fit.000006.000058.txt
mdifffitid0004730,mconcatfitid0006379,0.000050000,50,3-fit.000007.000012.txt
mdifffitid0004732,mconcatfitid0006379,0.000291000,291,3-fit.000007.000014.txt
mdifffitid0004731,mconcatfitid0006379,0.000050000,50,3-fit.000007.000013.txt
mdifffitid0004734,mconcatfitid0006379,0.000050000,50,3-fit.000007.000016.txt
mdifffitid0004733,mconcatfitid0006379,0.000290000,290,3-fit.000007.000015.txt
mdifffitid0004736,mconcatfitid0006379,0.000050000,50,3-fit.000007.000018.txt
mdifffitid0004735,mconcatfitid0006379,0.000050000,50,3-fit.000007.000017.txt
mdifffitid0004738,mconcatfitid0006379,0.000050000,50,3-fit.000007.000020.txt
mdifffitid0004737,mconcatfitid0006379,0.000050000,50,3-fit.000007.000019.txt
mdifffitid0004739,mconcatfitid0006379,0.000050000,50,3-fit.000007.000021.txt
mdifffitid0004741,mconcatfitid0006379,0.000050000,50,3-fit.000007.000023.txt
mdifffitid0004740,mconcatfitid0006379,0.000050000,50,3-fit.000007.000022.txt
mdifffitid0004743,mconcatfitid0006379,0.000050000,50,3-fit.000007.000025.txt
mdifffitid0004742,mconcatfitid0006379,0.000050000,50,3-fit.000007.000024.txt
mdifffitid0004745,mconcatfitid0006379,0.000050000,50,3-fit.000007.000027.txt
mdifffitid0004744,mconcatfitid0006379,0.000050000,50,3-fit.000007.000026.txt
mdifffitid0004747,mconcatfitid0006379,0.000050000,50,3-fit.000007.000029.txt
mdifffitid0004746,mconcatfitid0006379,0.000050000,50,3-fit.000007.000028.txt
mdifffitid0004749,mconcatfitid0006379,0.000050000,50,3-fit.000007.000031.txt
mdifffitid0004748,mconcatfitid0006379,0.000050000,50,3-fit.000007.000030.txt
mdifffitid0004750,mconcatfitid0006379,0.000050000,50,3-fit.000007.000032.txt
mdifffitid0004752,mconcatfitid0006379,0.000050000,50,3-fit.000007.000034.txt
mdifffitid0004751,mconcatfitid0006379,0.000050000,50,3-fit.000007.000033.txt
mdifffitid0004754,mconcatfitid0006379,0.000050000,50,3-fit.000007.000036.txt
mdifffitid0004753,mconcatfitid0006379,0.000050000,50,3-fit.000007.000035.txt
mdifffitid0004756,mconcatfitid0006379,0.000050000,50,3-fit.000007.000038.txt
mdifffitid0004755,mconcatfitid0006379,0.000050000,50,3-fit.000007.000037.txt
mdifffitid0004758,mconcatfitid0006379,0.000050000,50,3-fit.000007.000040.txt
mdifffitid0004757,mconcatfitid0006379,0.000050000,50,3-fit.000007.000039.txt
mdifffitid0004759,mconcatfitid0006379,0.000050000,50,3-fit.000007.000041.txt
mdifffitid0004701,mconcatfitid0006379,0.000050000,50,3-fit.000006.000040.txt
mdifffitid0004700,mconcatfitid0006379,0.000050000,50,3-fit.000006.000039.txt
mdifffitid0004703,mconcatfitid0006379,0.000050000,50,3-fit.000006.000042.txt
mdifffitid0004702,mconcatfitid0006379,0.000050000,50,3-fit.000006.000041.txt
mdifffitid0004705,mconcatfitid0006379,0.000050000,50,3-fit.000006.000044.txt
mdifffitid0004704,mconcatfitid0006379,0.000050000,50,3-fit.000006.000043.txt
mdifffitid0004707,mconcatfitid0006379,0.000050000,50,3-fit.000006.000046.txt
mdifffitid0004706,mconcatfitid0006379,0.000050000,50,3-fit.000006.000045.txt
mdifffitid0004710,mconcatfitid0006379,0.000050000,50,3-fit.000006.000049.txt
mdifffitid0004712,mconcatfitid0006379,0.000050000,50,3-fit.000006.000051.txt
mdifffitid0004711,mconcatfitid0006379,0.000050000,50,3-fit.000006.000050.txt
mdifffitid0004714,mconcatfitid0006379,0.000050000,50,3-fit.000006.000053.txt
mdifffitid0004713,mconcatfitid0006379,0.000050000,50,3-fit.000006.000052.txt
mdifffitid0004716,mconcatfitid0006379,0.000050000,50,3-fit.000006.000055.txt
mdifffitid0004715,mconcatfitid0006379,0.000050000,50,3-fit.000006.000054.txt
mdifffitid0004718,mconcatfitid0006379,0.000050000,50,3-fit.000006.000057.txt
mdifffitid0004717,mconcatfitid0006379,0.000050000,50,3-fit.000006.000056.txt
mdifffitid0004709,mconcatfitid0006379,0.000050000,50,3-fit.000006.000048.txt
mdifffitid0004708,mconcatfitid0006379,0.000050000,50,3-fit.000006.000047.txt
mdifffitid0005970,mconcatfitid0006379,0.000050000,50,3-fit.000035.000062.txt
mdifffitid0005971,mconcatfitid0006379,0.000050000,50,3-fit.000035.000063.txt
mdifffitid0004640,mconcatfitid0006379,0.000050000,50,3-fit.000005.000037.txt
mdifffitid0004642,mconcatfitid0006379,0.000050000,50,3-fit.000005.000039.txt
mdifffitid0005974,mconcatfitid0006379,0.000050000,50,3-fit.000036.000038.txt
mdifffitid0004641,mconcatfitid0006379,0.000050000,50,3-fit.000005.000038.txt
mdifffitid0005975,mconcatfitid0006379,0.000050000,50,3-fit.000036.000039.txt
mdifffitid0004644,mconcatfitid0006379,0.000050000,50,3-fit.000005.000041.txt
mdifffitid0005972,mconcatfitid0006379,0.000050000,50,3-fit.000035.000064.txt
mdifffitid0004643,mconcatfitid0006379,0.000050000,50,3-fit.000005.000040.txt
mdifffitid0005973,mconcatfitid0006379,0.000290000,290,3-fit.000036.000037.txt
mdifffitid0004646,mconcatfitid0006379,0.000050000,50,3-fit.000005.000043.txt
mdifffitid0005978,mconcatfitid0006379,0.000050000,50,3-fit.000036.000042.txt
mdifffitid0004645,mconcatfitid0006379,0.000050000,50,3-fit.000005.000042.txt
mdifffitid0005979,mconcatfitid0006379,0.000286000,286,3-fit.000036.000043.txt
mdifffitid0004648,mconcatfitid0006379,0.000050000,50,3-fit.000005.000045.txt
mdifffitid0005976,mconcatfitid0006379,0.000050000,50,3-fit.000036.000040.txt
mdifffitid0004647,mconcatfitid0006379,0.000050000,50,3-fit.000005.000044.txt
mdifffitid0005977,mconcatfitid0006379,0.000050000,50,3-fit.000036.000041.txt
mdifffitid0004649,mconcatfitid0006379,0.000050000,50,3-fit.000005.000046.txt
mdifffitid0005981,mconcatfitid0006379,0.000286000,286,3-fit.000036.000045.txt
mdifffitid0005982,mconcatfitid0006379,0.000050000,50,3-fit.000036.000046.txt
mdifffitid0004651,mconcatfitid0006379,0.000050000,50,3-fit.000005.000048.txt
mdifffitid0004650,mconcatfitid0006379,0.000050000,50,3-fit.000005.000047.txt
mdifffitid0005980,mconcatfitid0006379,0.000292000,292,3-fit.000036.000044.txt
mdifffitid0004653,mconcatfitid0006379,0.000050000,50,3-fit.000005.000050.txt
mdifffitid0005985,mconcatfitid0006379,0.000050000,50,3-fit.000036.000049.txt
mdifffitid0004652,mconcatfitid0006379,0.000050000,50,3-fit.000005.000049.txt
mdifffitid0005986,mconcatfitid0006379,0.000050000,50,3-fit.000036.000050.txt
mdifffitid0004655,mconcatfitid0006379,0.000050000,50,3-fit.000005.000052.txt
mdifffitid0005983,mconcatfitid0006379,0.000050000,50,3-fit.000036.000047.txt
mdifffitid0004654,mconcatfitid0006379,0.000050000,50,3-fit.000005.000051.txt
mdifffitid0005984,mconcatfitid0006379,0.000050000,50,3-fit.000036.000048.txt
mdifffitid0004657,mconcatfitid0006379,0.000050000,50,3-fit.000005.000054.txt
mdifffitid0005989,mconcatfitid0006379,0.000050000,50,3-fit.000036.000053.txt
mdifffitid0004656,mconcatfitid0006379,0.000050000,50,3-fit.000005.000053.txt
mdifffitid0004659,mconcatfitid0006379,0.000050000,50,3-fit.000005.000056.txt
mdifffitid0005987,mconcatfitid0006379,0.000050000,50,3-fit.000036.000051.txt
mdifffitid0004658,mconcatfitid0006379,0.000050000,50,3-fit.000005.000055.txt
mdifffitid0005988,mconcatfitid0006379,0.000050000,50,3-fit.000036.000052.txt
mdifffitid0004660,mconcatfitid0006379,0.000050000,50,3-fit.000005.000057.txt
mdifffitid0005992,mconcatfitid0006379,0.000050000,50,3-fit.000036.000056.txt
mdifffitid0005993,mconcatfitid0006379,0.000050000,50,3-fit.000036.000057.txt
mdifffitid0004662,mconcatfitid0006379,0.000050000,50,3-fit.000005.000059.txt
mdifffitid0005990,mconcatfitid0006379,0.000050000,50,3-fit.000036.000054.txt
mdifffitid0004661,mconcatfitid0006379,0.000050000,50,3-fit.000005.000058.txt
mdifffitid0005991,mconcatfitid0006379,0.000050000,50,3-fit.000036.000055.txt
mdifffitid0004664,mconcatfitid0006379,0.000050000,50,3-fit.000005.000061.txt
mdifffitid0005996,mconcatfitid0006379,0.000050000,50,3-fit.000036.000060.txt
mdifffitid0004663,mconcatfitid0006379,0.000050000,50,3-fit.000005.000060.txt
mdifffitid0005997,mconcatfitid0006379,0.000050000,50,3-fit.000036.000061.txt
mdifffitid0004666,mconcatfitid0006379,0.000050000,50,3-fit.000005.000063.txt
mdifffitid0005994,mconcatfitid0006379,0.000050000,50,3-fit.000036.000058.txt
mdifffitid0004665,mconcatfitid0006379,0.000050000,50,3-fit.000005.000062.txt
mdifffitid0005995,mconcatfitid0006379,0.000050000,50,3-fit.000036.000059.txt
mdifffitid0004668,mconcatfitid0006379,0.000278000,278,3-fit.000006.000007.txt
mdifffitid0004667,mconcatfitid0006379,0.000050000,50,3-fit.000005.000064.txt
mdifffitid0005998,mconcatfitid0006379,0.000050000,50,3-fit.000036.000062.txt
mdifffitid0004669,mconcatfitid0006379,0.000050000,50,3-fit.000006.000008.txt
mdifffitid0005999,mconcatfitid0006379,0.000050000,50,3-fit.000036.000063.txt
mdifffitid0004671,mconcatfitid0006379,0.000050000,50,3-fit.000006.000010.txt
mdifffitid0004670,mconcatfitid0006379,0.000050000,50,3-fit.000006.000009.txt
mdifffitid0004673,mconcatfitid0006379,0.000050000,50,3-fit.000006.000012.txt
mdifffitid0004672,mconcatfitid0006379,0.000050000,50,3-fit.000006.000011.txt
mdifffitid0004675,mconcatfitid0006379,0.000296000,296,3-fit.000006.000014.txt
mdifffitid0004674,mconcatfitid0006379,0.000291000,291,3-fit.000006.000013.txt
mdifffitid0004677,mconcatfitid0006379,0.000050000,50,3-fit.000006.000016.txt
mdifffitid0004676,mconcatfitid0006379,0.000287000,287,3-fit.000006.000015.txt
mdifffitid0004679,mconcatfitid0006379,0.000050000,50,3-fit.000006.000018.txt
mdifffitid0004678,mconcatfitid0006379,0.000050000,50,3-fit.000006.000017.txt
mdifffitid0005930,mconcatfitid0006379,0.000050000,50,3-fit.000034.000051.txt
mdifffitid0005931,mconcatfitid0006379,0.000050000,50,3-fit.000034.000052.txt
mdifffitid0004600,mconcatfitid0006379,0.000050000,50,3-fit.000004.000056.txt
mdifffitid0004602,mconcatfitid0006379,0.000050000,50,3-fit.000004.000058.txt
mdifffitid0005934,mconcatfitid0006379,0.000050000,50,3-fit.000034.000055.txt
mdifffitid0004601,mconcatfitid0006379,0.000050000,50,3-fit.000004.000057.txt
mdifffitid0005935,mconcatfitid0006379,0.000050000,50,3-fit.000034.000056.txt
mdifffitid0004604,mconcatfitid0006379,0.000050000,50,3-fit.000004.000060.txt
mdifffitid0005932,mconcatfitid0006379,0.000050000,50,3-fit.000034.000053.txt
mdifffitid0004603,mconcatfitid0006379,0.000050000,50,3-fit.000004.000059.txt
mdifffitid0005933,mconcatfitid0006379,0.000050000,50,3-fit.000034.000054.txt
mdifffitid0004606,mconcatfitid0006379,0.000050000,50,3-fit.000004.000062.txt
